ID,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Living_With,Children_at_home,Family_Size,Total_Spending,Total_Purchases
10562,Postgraduate,66835.0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,68,274,Partner,0,2,1033,23
10796,Postgraduate,30477.0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,30,158,Partner,1,3,66,5
2563,Undergraduate,28249.0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,14,Partner,0,2,43,5
3518,Graduate,25271.0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,31,571,Partner,1,3,50,4
5823,PhD,32303.0,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,44,113,Alone,1,2,39,5
3934,Graduate,61286.0,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,331,Partner,1,3,608,16
6982,Graduate,74068.0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,38,467,Partner,0,2,1581,23
6431,PhD,45759.0,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,491,Partner,2,4,68,5
9733,Undergraduate,24882.0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,658,Partner,1,3,80,4
5602,PhD,66973.0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,25,408,Partner,0,2,1282,27
1324,Graduate,38872.0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,26,395,Partner,1,3,91,6
326,Graduate,51148.0,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,41,496,Partner,2,4,315,12
7224,Graduate,31353.0,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,37,182,Partner,2,4,31,4
6999,Postgraduate,69661.0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,34,47,Partner,0,2,834,22
9938,Graduate,80067.0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,60,283,Partner,0,2,1600,16
6422,Graduate,86718.0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,60,528,Partner,0,2,1270,16
3182,PhD,46854.0,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,41,90,Alone,2,3,263,9
7300,Graduate,69142.0,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,62,0,Alone,1,2,535,16
10424,Graduate,75922.0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,46,202,Alone,0,1,1295,17
8727,Graduate,63693.0,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,36,258,Alone,1,2,1150,26
2798,PhD,102160.0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,37,604,Partner,0,2,1240,26
1030,PhD,40637.0,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,49,347,Alone,2,3,38,4
624,Postgraduate,18890.0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,30,596,Alone,0,1,35,3
5176,Graduate,29604.0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,26,203,Partner,1,3,53,4
5552,Postgraduate,48721.0,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,51,412,Alone,2,3,293,11
868,Graduate,44794.0,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,48,21,Partner,1,3,65,5
380,Graduate,64497.0,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,60,657,Alone,1,2,1804,24
2677,Graduate,46097.0,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,58,455,Partner,1,3,241,10
6521,Graduate,77972.0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,60,103,Partner,0,2,1101,19
6927,PhD,44377.0,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,46,632,Partner,2,4,264,11
2877,Postgraduate,46014.0,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,40,524,Partner,2,4,541,16
0,Graduate,70951.0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,29,421,Partner,0,2,1198,16
1584,Graduate,41443.0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,37,89,Partner,1,3,482,14
7264,Undergraduate,52195.0,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,36,48,Alone,3,4,17,3
6274,Postgraduate,83790.0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,66,226,Partner,0,2,1615,24
1377,Postgraduate,44551.0,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,60,302,Alone,1,2,285,10
454,Graduate,69508.0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,34,592,Partner,1,3,1135,26
1755,Undergraduate,45204.0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,26,79,Partner,1,3,114,6
2075,Graduate,72460.0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,45,227,Partner,0,2,1047,15
4785,PhD,77622.0,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,44,76,Partner,2,4,714,20
9076,PhD,30732.0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,34,540,Partner,1,3,185,9
7079,Graduate,63887.0,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,52,659,Alone,1,2,1245,27
4653,Graduate,42011.0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,36,460,Partner,1,3,189,8
7375,Graduate,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,612,Partner,1,3,576,14
709,Graduate,51537.0,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,62,567,Alone,1,2,1103,15
460,PhD,79930.0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,42,690,Partner,0,2,1753,16
3726,PhD,34320.0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,28,133,Partner,1,3,17,3
6798,Graduate,37070.0,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,48,466,Alone,2,3,433,14
5341,Undergraduate,81975.0,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,52,540,Alone,1,2,1588,13
1606,Graduate,38590.0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,43,410,Partner,1,3,22,3
9617,Graduate,15033.0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,63,74,Alone,0,1,19,4
3233,PhD,62745.0,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,49,463,Partner,1,3,1117,26
89,Undergraduate,22212.0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,39,202,Partner,1,3,69,6
2936,Postgraduate,23661.0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,32,207,Partner,1,3,23,4
9449,PhD,79761.0,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,56,268,Alone,1,2,605,18
7297,Graduate,7500.0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,41,185,Alone,1,2,57,7
313,Graduate,73455.0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,46,244,Alone,0,1,2088,21
9940,Graduate,64961.0,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,56,553,Partner,1,3,1009,14
10735,Graduate,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,43,333,Alone,1,2,26,4
9529,Graduate,73687.0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,24,213,Partner,0,2,1627,21
6439,Graduate,61074.0,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,56,681,Partner,1,3,1102,24
7411,PhD,31686.0,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,50,24,Partner,2,4,17,4
2176,Graduate,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,405,Partner,1,3,1690,14
9265,Graduate,75027.0,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,61,536,Partner,1,3,1390,19
8867,PhD,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,667,Partner,0,2,2126,19
8932,Postgraduate,65176.0,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,45,608,Partner,1,3,1531,21
10236,Postgraduate,31160.0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,39,286,Alone,1,2,64,5
6340,Graduate,29938.0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,29,245,Alone,1,2,26,4
10089,Graduate,102692.0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,40,450,Alone,0,1,1112,28
2227,Undergraduate,26490.0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,56,645,Partner,0,2,210,9
10992,Graduate,75702.0,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,47,669,Partner,2,4,1148,21
5304,PhD,30899.0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,40,624,Alone,1,2,33,4
309,PhD,63342.0,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,53,621,Partner,1,3,1101,16
3406,Graduate,45989.0,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,50,615,Alone,1,2,322,12
2661,Graduate,18701.0,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,50,390,Alone,2,3,44,6
3153,PhD,40737.0,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,57,203,Alone,3,4,17,3
10264,Graduate,15287.0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,35,627,Alone,1,2,31,4
1184,PhD,69674.0,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,46,403,Alone,2,3,845,22
4200,Postgraduate,44159.0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,44,12,Partner,1,3,275,11
9396,PhD,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,36,583,Partner,1,3,25,3
2387,Postgraduate,43776.0,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,62,511,Partner,2,4,275,11
6690,Postgraduate,38179.0,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,48,472,Partner,2,4,90,7
1225,Graduate,80124.0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,51,3,Partner,0,2,1495,18
9703,PhD,38097.0,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,44,622,Partner,2,4,184,7
291,Graduate,72940.0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,44,375,Partner,0,2,981,12
4557,Graduate,22070.0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,44,268,Partner,1,3,67,6
2379,Graduate,69267.0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,61,645,Alone,0,1,1635,12
5726,Postgraduate,31788.0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,31,101,Alone,1,2,60,7
3066,PhD,61905.0,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,39,145,Partner,1,3,231,10
6336,Graduate,29315.0,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,54,84,Partner,2,4,48,6
10967,Graduate,33378.0,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,51,508,Alone,2,3,99,6
2304,PhD,66313.0,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,51,286,Partner,1,3,770,21
3445,Graduate,60714.0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,58,528,Alone,0,1,957,21
7828,Postgraduate,77882.0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,33,60,Partner,0,2,818,11
3762,PhD,69867.0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,28,453,Alone,0,1,925,16
4391,Postgraduate,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,434,Alone,1,2,908,21
4669,Undergraduate,24480.0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,33,503,Partner,1,3,102,7
10144,Graduate,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,612,Partner,1,3,576,14
8652,Graduate,37760.0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,68,667,Partner,0,2,317,11
1672,PhD,65640.0,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,40,120,Partner,1,3,461,14
8962,Postgraduate,44319.0,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,39,73,Partner,2,4,37,5
9974,Graduate,30631.0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,40,352,Partner,1,3,70,6
10983,Graduate,75278.0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,62,516,Partner,0,2,930,22
8148,Postgraduate,50898.0,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,58,537,Partner,2,4,859,20
10102,Graduate,79946.0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,48,48,Alone,0,1,1478,21
4697,Postgraduate,35416.0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,65,381,Alone,0,1,390,13
9262,Undergraduate,32414.0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,30,360,Partner,0,2,52,4
7254,Graduate,38361.0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,45,184,Partner,1,3,137,7
4543,Graduate,82497.0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,34,606,Partner,0,2,1919,18
4927,Graduate,16626.0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,43,165,Partner,2,4,68,6
10451,Graduate,29672.0,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,474,Partner,2,4,25,3
2926,Postgraduate,55951.0,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,62,675,Partner,1,3,1374,20
2874,Undergraduate,35388.0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,26,479,Alone,1,2,32,4
9738,Postgraduate,42386.0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,28,532,Partner,1,3,100,6
7119,Graduate,68627.0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,32,533,Alone,0,1,825,11
3924,PhD,57912.0,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,49,104,Alone,1,2,916,23
5827,Graduate,35246.0,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,56,74,Alone,2,3,62,7
5596,Undergraduate,58821.0,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,58,260,Partner,1,3,728,20
10812,PhD,46377.0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,36,120,Partner,1,3,90,6
1717,Graduate,39747.0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,26,77,Alone,1,2,273,10
9491,Graduate,23976.0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,30,184,Partner,1,3,66,7
9274,Postgraduate,80950.0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,53,458,Partner,0,2,1213,22
6609,Graduate,27038.0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,48,649,Alone,0,1,107,6
6963,Graduate,77457.0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,67,116,Alone,0,1,1157,17
4440,Postgraduate,64100.0,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,50,292,Partner,1,3,546,17
1379,Postgraduate,42670.0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,22,428,Partner,0,2,241,10
10032,Graduate,12571.0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,38,162,Alone,1,2,53,7
2826,Graduate,22574.0,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,47,244,Partner,3,5,37,5
2437,Graduate,51381.5,2013-06-03,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,25,391,Partner,0,2,1611,23
6320,Postgraduate,70893.0,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,38,508,Alone,0,1,1508,22
3050,Graduate,54198.0,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,48,194,Partner,2,4,235,10
231,Postgraduate,28839.0,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,58,110,Partner,2,4,32,5
2392,Graduate,40321.0,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42,335,Partner,2,4,102,6
9478,Graduate,66503.0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,29,684,Alone,1,2,401,13
113,Graduate,30833.0,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,63,348,Partner,2,4,28,4
2863,Graduate,51381.5,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,44,310,Alone,3,4,1052,15
1802,Graduate,64795.0,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,43,528,Partner,1,3,680,18
520,Graduate,34421.0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,40,363,Partner,1,3,30,3
8275,PhD,47025.0,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,49,140,Alone,2,3,20,3
9750,PhD,64325.0,2013-02-07,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,53,507,Alone,1,2,1307,18
2607,Graduate,40464.0,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,61,534,Alone,1,2,630,18
7214,Graduate,62187.0,2013-07-05,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,57,359,Partner,0,2,1283,17
5835,PhD,14849.0,2013-07-02,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,38,362,Alone,1,2,65,6
3896,Graduate,27255.0,2013-11-07,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,30,234,Partner,1,3,37,4
10350,PhD,54432.0,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,64,416,Partner,3,5,38,4
7786,PhD,29999.0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,28,501,Alone,1,2,160,8
2861,Graduate,24072.0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,31,439,Alone,1,2,23,3
663,PhD,33996.0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,25,291,Alone,0,1,71,5
10675,PhD,66334.0,2013-04-03,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,58,452,Partner,1,3,1161,17
2521,Postgraduate,35178.0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,43,535,Partner,1,3,59,4
9592,Graduate,22010.0,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,31,364,Partner,1,3,33,5
10151,Graduate,62204.0,2012-09-12,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,54,655,Alone,2,3,946,21
7381,Graduate,75693.0,2012-12-06,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,46,570,Alone,0,1,1442,21
4099,Graduate,30675.0,2012-11-12,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,42,594,Partner,1,3,62,4
9560,Graduate,83003.0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,49,483,Partner,0,2,1674,21
10172,Graduate,68655.0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,26,688,Alone,0,1,1538,20
11191,Graduate,41411.0,2013-12-07,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,28,204,Alone,0,1,139,7
9707,PhD,55212.0,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,583,Partner,1,3,1182,17
6245,PhD,59292.0,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,381,Partner,1,3,507,16
8234,Undergraduate,27190.0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,41,318,Partner,1,3,18,3
1411,Graduate,82623.0,2013-11-10,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,62,231,Alone,0,1,940,15
8553,Graduate,44300.0,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,49,371,Partner,2,4,42,4
1826,Graduate,84835.0,2014-06-16,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,44,13,Alone,0,1,1190,14
8842,Graduate,30372.0,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,43,551,Alone,2,3,44,5
11030,Postgraduate,33181.0,2014-01-03,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,38,177,Partner,1,3,16,3
2579,Graduate,71113.0,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,57,194,Partner,1,3,835,22
175,Graduate,71952.0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,28,535,Partner,1,3,1443,20
9185,PhD,69759.0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,48,244,Alone,0,1,1029,15
11056,Graduate,72099.0,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,40,610,Partner,0,2,1188,17
9365,PhD,60000.0,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,38,554,Alone,1,2,1277,19
6201,Graduate,38643.0,2013-11-29,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,36,212,Alone,2,3,49,5
2061,Graduate,50737.0,2013-05-11,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,59,414,Partner,1,3,99,6
6184,PhD,68462.0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,45,564,Partner,0,2,1670,14
6142,Postgraduate,65073.0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,71,313,Partner,0,2,900,13
4107,PhD,46681.0,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,66,264,Partner,2,4,425,14
7274,Graduate,78618.0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,57,639,Partner,0,2,2153,21
9336,PhD,62187.0,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,45,99,Alone,1,2,636,18
2958,Graduate,28442.0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,36,125,Partner,2,4,57,7
933,PhD,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,36,583,Partner,1,3,25,3
5837,Graduate,51479.0,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,47,548,Partner,2,4,494,15
10704,Graduate,54803.0,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,45,677,Alone,1,2,693,17
5125,Graduate,79530.0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,54,408,Partner,0,2,1348,25
4432,Graduate,31615.0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,38,470,Alone,1,2,51,5
5955,Graduate,72025.0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,52,589,Partner,0,2,1932,15
2928,PhD,52614.0,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,39,575,Alone,1,2,990,14
